game_id,season,game_date,matchup,home_team_id,away_team_id,home_pts,away_pts,margin,pace,h_efg,h_tov,h_oreb,h_ftr,h_fga,h_fgm,h_tpa,h_tpm,h_fta,h_ftm,h_oreb_n,h_dreb_n,h_tov_n,a_efg,a_tov,a_oreb,a_ftr,a_fga,a_fgm,a_tpa,a_tpm,a_fta,a_ftm,a_oreb_n,a_dreb_n,a_tov_n
1022200021,2022,2022-05-15,NYL vs. DAL,1611661313,1611661321,71.0,81.0,-10.0,74.3,0.542,0.208,0.281,0.183,60,29,22,7,11,0,9,19,17,0.516,0.163,0.345,0.317,63,28,20,9,20,0,10,23,14
1022200022,2022,2022-05-15,IND vs. ATL,1611661325,1611661330,79.0,85.0,-6.0,83.8,0.493,0.183,0.263,0.265,68,28,23,11,18,0,10,19,17,0.544,0.214,0.174,0.509,57,28,17,6,29,0,4,28,19
1022200023,2022,2022-05-17,NYL vs. CON,1611661313,1611661323,65.0,92.0,-27.0,84.4,0.49,0.328,0.143,0.327,52,22,22,7,17,0,3,25,29,0.54,0.186,0.242,0.452,62,30,15,7,28,0,8,18,17
1022200024,2022,2022-05-17,IND vs. ATL,1611661325,1611661330,79.0,101.0,-22.0,87.7,0.412,0.12,0.205,0.225,80,30,30,6,18,0,8,28,12,0.619,0.149,0.125,0.413,63,34,22,10,26,0,4,31,13
1022200025,2022,2022-05-17,DAL vs. WAS,1611661321,1611661322,68.0,84.0,-16.0,75.9,0.467,0.171,0.171,0.262,61,25,21,7,16,0,6,21,14,0.576,0.155,0.276,0.167,66,34,16,8,11,0,8,29,13
1022200026,2022,2022-05-17,LVA vs. PHO,1611661319,1611661317,86.0,74.0,12.0,69.8,0.54,0.109,0.394,0.419,62,29,23,9,26,0,13,16,9,0.5,0.185,0.407,0.233,60,26,25,8,14,0,11,20,15
1022200027,2022,2022-05-17,LAS vs. MIN,1611661320,1611661324,84.0,87.0,-3.0,76.9,0.537,0.158,0.297,0.254,67,32,20,8,17,0,11,15,14,0.555,0.199,0.483,0.297,64,31,17,9,19,0,14,26,18
1022200028,2022,2022-05-18,SEA vs. CHI,1611661328,1611661329,74.0,71.0,3.0,71.1,0.471,0.174,0.593,0.2,70,29,28,8,14,0,16,19,16,0.508,0.2,0.5,0.108,65,30,17,6,7,0,19,11,17
1022200029,2022,2022-05-19,LVA vs. MIN,1611661319,1611661324,93.0,87.0,6.0,78.0,0.53,0.111,0.258,0.433,67,31,27,9,29,0,8,24,10,0.5,0.115,0.351,0.309,68,31,21,6,21,0,13,23,10
1022200030,2022,2022-05-19,PHO vs. DAL,1611661317,1611661321,84.0,94.0,-10.0,81.1,0.432,0.046,0.195,0.315,73,29,24,5,23,0,8,25,4,0.549,0.102,0.167,0.222,72,34,25,11,16,0,5,33,9
1022200031,2022,2022-05-20,CON vs. IND,1611661323,1611661325,94.0,85.0,9.0,88.2,0.514,0.152,0.241,0.408,71,31,19,11,29,0,7,24,15,0.587,0.217,0.111,0.206,63,34,15,6,13,0,3,22,19
1022200032,2022,2022-05-20,ATL vs. WAS,1611661330,1611661322,73.0,78.0,-5.0,75.2,0.47,0.163,0.269,0.197,66,27,24,8,13,0,7,19,14,0.482,0.199,0.424,0.564,55,25,18,3,31,0,14,19,17
1022200033,2022,2022-05-20,SEA vs. LAS,1611661328,1611661320,83.0,80.0,3.0,76.9,0.478,0.113,0.24,0.304,69,29,28,8,21,0,6,26,10,0.549,0.18,0.316,0.279,61,32,14,3,17,0,12,19,15
1022200034,2022,2022-05-21,LVA vs. PHO,1611661319,1611661317,100.0,80.0,20.0,82.0,0.542,0.097,0.386,0.423,71,34,27,9,30,0,17,18,9,0.479,0.16,0.25,0.286,70,29,29,9,20,0,6,27,15
1022200035,2022,2022-05-21,DAL vs. MIN,1611661321,1611661324,94.0,78.0,16.0,81.5,0.527,0.155,0.421,0.274,73,34,27,9,20,0,16,23,15,0.484,0.155,0.08,0.377,61,27,11,5,23,0,2,22,13
1022200036,2022,2022-05-22,IND vs. CON,1611661325,1611661323,63.0,81.0,-18.0,81.3,0.373,0.148,0.243,0.429,63,22,17,3,27,0,9,20,13,0.559,0.135,0.2,0.294,68,35,13,6,20,0,5,28,12
1022200037,2022,2022-05-22,WAS vs. CHI,1611661322,1611661329,73.0,82.0,-9.0,72.1,0.438,0.135,0.308,0.153,72,27,21,9,11,0,8,21,12,0.579,0.182,0.475,0.159,63,34,20,5,10,0,19,18,15
1022200038,2022,2022-05-23,LVA vs. LAS,1611661319,1611661320,104.0,76.0,28.0,78.6,0.634,0.082,0.179,0.225,71,36,38,18,16,0,5,37,7,0.433,0.058,0.196,0.187,75,30,23,5,14,0,9,23,5
1022200039,2022,2022-05-24,CON vs. DAL,1611661323,1611661321,77.0,85.0,-8.0,78.3,0.419,0.113,0.289,0.353,68,27,13,3,24,0,11,22,10,0.45,0.101,0.312,0.329,70,28,22,7,23,0,10,27,9
1022200040,2022,2022-05-24,WAS vs. ATL,1611661322,1611661330,70.0,50.0,20.0,70.1,0.492,0.163,0.306,0.25,60,26,22,7,15,0,11,19,13,0.393,0.279,0.367,0.143,56,20,21,4,8,0,11,25,23
1022200041,2022,2022-05-24,CHI vs. IND,1611661329,1611661325,95.0,90.0,5.0,89.4,0.523,0.167,0.327,0.523,65,31,15,6,34,0,16,22,16,0.47,0.151,0.241,0.22,82,34,20,9,18,0,7,33,16
1022200042,2022,2022-05-24,MIN vs. NYL,1611661324,1611661313,84.0,78.0,6.0,72.2,0.407,0.106,0.537,0.471,70,26,14,5,33,0,22,23,10,0.458,0.141,0.465,0.254,71,28,32,9,18,0,20,19,13
1022200043,2022,2022-05-25,LAS vs. PHO,1611661320,1611661317,99.0,94.0,5.0,80.1,0.652,0.161,0.238,0.242,66,39,11,8,16,0,5,19,14,0.625,0.204,0.345,0.383,60,34,20,7,23,0,10,16,18
1022200044,2022,2022-05-26,CON vs. DAL,1611661323,1611661321,99.0,68.0,31.0,79.6,0.529,0.137,0.465,0.386,70,34,21,6,27,0,20,22,13,0.446,0.213,0.185,0.185,65,24,30,10,12,0,5,23,19
1022200045,2022,2022-05-27,IND vs. LAS,1611661325,1611661320,101.0,96.0,5.0,87.0,0.536,0.136,0.185,0.414,70,32,21,11,29,0,5,29,13,0.542,0.135,0.31,0.394,71,35,14,7,28,0,13,22,13
1022200046,2022,2022-05-27,SEA vs. NYL,1611661328,1611661313,79.0,71.0,8.0,84.3,0.396,0.116,0.217,0.361,72,25,24,7,26,0,10,28,11,0.407,0.216,0.317,0.2,70,24,32,9,14,0,13,36,21
1022200047,2022,2022-05-28,CHI vs. LVA,1611661329,1611661319,76.0,83.0,-7.0,83.1,0.377,0.102,0.345,0.21,81,28,31,5,17,0,19,31,10,0.393,0.07,0.311,0.262,84,31,20,4,22,0,14,36,7
1022200048,2022,2022-05-28,CON vs. WAS,1611661323,1611661322,79.0,71.0,8.0,71.1,0.553,0.216,0.593,0.333,57,28,15,7,19,0,16,25,18,0.457,0.097,0.242,0.157,70,28,26,8,11,0,8,11,8
1022200049,2022,2022-05-29,ATL vs. PHO,1611661330,1611661317,81.0,54.0,27.0,77.9,0.55,0.24,0.523,0.086,70,34,24,9,6,0,23,24,23,0.287,0.153,0.25,0.309,68,18,19,3,21,0,8,21,14
1022200050,2022,2022-05-29,SEA vs. NYL,1611661328,1611661313,92.0,61.0,31.0,76.5,0.582,0.126,0.343,0.096,73,36,24,13,7,0,12,28,11,0.392,0.196,0.243,0.169,65,22,27,7,11,0,9,23,17
1022200051,2022,2022-05-29,MIN vs. LAS,1611661324,1611661320,83.0,85.0,-2.0,73.7,0.462,0.157,0.387,0.788,52,22,17,4,41,0,12,13,13,0.562,0.182,0.316,0.464,56,29,14,5,26,0,6,19,15
1022200052,2022,2022-05-31,IND vs. WAS,1611661325,1611661322,75.0,87.0,-12.0,81.8,0.466,0.144,0.22,0.108,74,30,22,9,8,0,9,23,13,0.514,0.16,0.343,0.222,72,33,24,8,16,0,12,32,15
1022200053,2022,2022-05-31,CHI vs. PHO,1611661329,1611661317,73.0,70.0,3.0,71.7,0.447,0.152,0.436,0.227,66,27,19,5,15,0,17,24,13,0.457,0.118,0.294,0.157,70,28,25,8,11,0,10,22,10
1022200054,2022,2022-05-31,LVA vs. CON,1611661319,1611661323,89.0,81.0,8.0,88.8,0.493,0.147,0.176,0.26,73,33,25,6,19,0,6,32,14,0.474,0.144,0.22,0.154,78,34,22,6,12,0,9,28,14
1022200055,2022,2022-05-31,LAS vs. DAL,1611661320,1611661321,93.0,91.0,2.0,76.6,0.67,0.184,0.294,0.429,56,36,8,3,24,0,10,19,15,0.52,0.097,0.367,0.297,74,33,27,11,22,0,11,24,9
1022200056,2022,2022-06-01,ATL vs. MIN,1611661330,1611661324,84.0,76.0,8.0,84.3,0.506,0.137,0.188,0.143,77,33,28,12,11,0,6,24,13,0.508,0.259,0.351,0.333,60,27,21,7,20,0,13,26,24
1022200057,2022,2022-06-01,NYL vs. IND,1611661313,1611661325,87.0,74.0,13.0,75.1,0.54,0.142,0.333,0.387,62,28,33,11,24,0,8,31,12,0.388,0.088,0.354,0.197,76,25,26,9,15,0,17,16,8
1022200058,2022,2022-06-02,LVA vs. CON,1611661319,1611661323,90.0,97.0,-7.0,71.8,0.561,0.147,0.459,0.333,66,32,25,10,22,0,17,14,13,0.562,0.101,0.548,0.25,72,36,21,9,18,0,17,20,9
1022200059,2022,2022-06-03,WAS vs. NYL,1611661322,1611661313,70.0,74.0,-4.0,72.3,0.436,0.155,0.385,0.2,70,28,21,5,14,0,10,29,14,0.452,0.145,0.383,0.27,63,23,34,11,17,0,18,16,12
1022200060,2022,2022-06-03,ATL vs. CHI,1611661330,1611661329,65.0,73.0,-8.0,78.9,0.387,0.133,0.302,0.107,75,26,23,6,8,0,13,21,12,0.467,0.187,0.192,0.311,61,26,19,5,19,0,5,30,16
1022200061,2022,2022-06-03,PHO vs. CON,1611661317,1611661323,88.0,92.0,-4.0,84.2,0.532,0.217,0.148,0.371,62,28,31,10,23,0,4,19,20,0.551,0.227,0.387,0.475,59,28,21,9,28,0,12,23,21
1022200062,2022,2022-06-03,SEA vs. DAL,1611661328,1611661321,51.0,68.0,-17.0,71.0,0.357,0.195,0.341,0.111,63,20,29,5,7,0,15,16,16,0.462,0.194,0.448,0.167,66,26,27,9,11,0,13,29,17
1022200063,2022,2022-06-05,NYL vs. MIN,1611661313,1611661324,77.0,84.0,-7.0,77.8,0.479,0.125,0.226,0.183,71,32,30,4,13,0,7,27,11,0.548,0.173,0.308,0.317,63,31,13,7,20,0,12,24,15
1022200064,2022,2022-06-05,ATL vs. IND,1611661330,1611661325,75.0,66.0,9.0,87.1,0.463,0.23,0.267,0.224,67,29,15,4,15,0,8,29,22,0.394,0.217,0.256,0.333,66,23,23,6,22,0,10,22,21
1022200065,2022,2022-06-05,CHI vs. WAS,1611661329,1611661322,91.0,82.0,9.0,77.4,0.623,0.184,0.353,0.215,65,36,20,9,14,0,12,20,16,0.507,0.162,0.394,0.08,75,34,23,8,6,0,13,22,15
1022200066,2022,2022-06-05,LVA vs. DAL,1611661319,1611661321,84.0,78.0,6.0,83.2,0.472,0.111,0.209,0.296,71,30,28,7,21,0,9,26,10,0.417,0.168,0.381,0.179,78,27,42,11,14,0,16,34,17
1022200067,2022,2022-06-05,PHO vs. LAS,1611661317,1611661320,81.0,74.0,7.0,78.9,0.534,0.191,0.172,0.339,59,27,24,9,20,0,5,19,16,0.534,0.205,0.174,0.271,59,29,16,5,16,0,4,24,17
1022200068,2022,2022-06-05,SEA vs. CON,1611661328,1611661323,86.0,93.0,-7.0,77.5,0.55,0.156,0.289,0.186,70,34,26,9,13,0,11,15,14,0.603,0.164,0.375,0.517,58,32,16,6,30,0,9,27,14
1022200069,2022,2022-06-07,NYL vs. MIN,1611661313,1611661324,81.0,61.0,20.0,73.3,0.551,0.147,0.458,0.217,69,32,33,12,15,0,22,13,13,0.351,0.133,0.435,0.373,67,22,22,3,25,0,10,26,12
1022200070,2022,2022-06-07,SEA vs. ATL,1611661328,1611661330,72.0,60.0,12.0,77.4,0.475,0.219,0.265,0.246,61,25,27,8,15,0,9,22,19,0.377,0.168,0.353,0.174,69,25,19,2,12,0,12,25,15
1022200071,2022,2022-06-08,CON vs. IND,1611661323,1611661325,88.0,69.0,19.0,82.5,0.508,0.17,0.387,0.409,66,31,17,5,27,0,12,29,16,0.396,0.161,0.256,0.194,72,27,21,3,14,0,10,19,15
1022200072,2022,2022-06-08,WAS vs. CHI,1611661322,1611661329,84.0,82.0,2.0,79.1,0.493,0.145,0.368,0.294,68,32,16,3,20,0,14,20,13,0.5,0.145,0.259,0.139,72,33,21,6,10,0,7,24,13
1022200073,2022,2022-06-10,CON vs. CHI,1611661323,1611661329,79.0,83.0,-4.0,78.5,0.487,0.111,0.214,0.118,76,35,12,4,9,0,6,29,10,0.557,0.15,0.194,0.262,61,31,14,6,16,0,7,22,12
1022200074,2022,2022-06-10,IND vs. NYL,1611661325,1611661313,83.0,97.0,-14.0,78.4,0.44,0.056,0.188,0.28,75,31,14,4,21,0,6,23,5,0.685,0.149,0.233,0.123,65,38,28,13,8,0,7,26,12
1022200075,2022,2022-06-10,DAL vs. SEA,1611661321,1611661328,88.0,89.0,-1.0,79.0,0.493,0.153,0.238,0.324,68,30,17,7,22,0,5,21,14,0.604,0.19,0.462,0.179,67,37,17,7,12,0,18,16,17
1022200076,2022,2022-06-10,MIN vs. WAS,1611661324,1611661322,59.0,76.0,-17.0,75.9,0.379,0.202,0.179,0.362,58,19,21,6,21,0,7,25,17,0.507,0.11,0.219,0.116,69,30,30,10,8,0,7,32,9
1022200077,2022,2022-06-10,PHO vs. ATL,1611661317,1611661330,90.0,88.0,2.0,76.4,0.493,0.102,0.333,0.418,67,28,31,10,28,0,14,24,9,0.506,0.046,0.25,0.101,79,35,24,10,8,0,8,28,4
1022200078,2022,2022-06-11,LAS vs. LVA,1611661320,1611661319,72.0,89.0,-17.0,83.2,0.415,0.146,0.147,0.169,71,26,22,7,12,0,5,25,13,0.537,0.202,0.324,0.235,68,33,24,7,16,0,12,29,19
1022200079,2022,2022-06-12,NYL vs. CHI,1611661313,1611661329,86.0,88.0,-2.0,84.2,0.568,0.164,0.105,0.182,66,32,23,11,12,0,4,22,14,0.5,0.127,0.241,0.184,76,35,18,6,14,0,7,34,12
1022200080,2022,2022-06-12,DAL vs. SEA,1611661321,1611661328,79.0,84.0,-5.0,78.6,0.493,0.203,0.36,0.188,69,31,17,6,13,0,9,30,19,0.548,0.126,0.189,0.274,62,29,23,10,17,0,7,16,10
1022200081,2022,2022-06-12,WAS vs. PHO,1611661322,1611661317,90.0,99.0,-9.0,87.4,0.453,0.169,0.447,0.413,75,30,29,8,31,0,17,25,18,0.586,0.159,0.265,0.3,70,36,32,10,21,0,9,21,15
1022200082,2022,2022-06-12,MIN vs. IND,1611661324,1611661325,80.0,84.0,-4.0,77.9,0.486,0.114,0.25,0.211,71,32,21,5,15,0,6,30,10,0.543,0.127,0.286,0.171,70,33,23,10,12,0,12,18,11
1022200083,2022,2022-06-14,WAS vs. PHO,1611661322,1611661317,83.0,65.0,18.0,77.4,0.5,0.105,0.243,0.183,71,30,28,11,13,0,9,27,9,0.468,0.188,0.206,0.258,62,24,26,10,16,0,7,28,16
1022200084,2022,2022-06-14,MIN vs. SEA,1611661324,1611661328,79.0,81.0,-2.0,78.8,0.559,0.178,0.235,0.044,68,35,19,6,3,0,8,25,15,0.466,0.133,0.265,0.164,73,28,27,12,12,0,9,26,12
1022200085,2022,2022-06-15,DAL vs. LVA,1611661321,1611661319,84.0,92.0,-8.0,82.5,0.466,0.119,0.2,0.26,73,29,29,10,19,0,6,34,11,0.535,0.08,0.209,0.31,71,35,22,6,22,0,9,24,7
1022200086,2022,2022-06-15,CON vs. ATL,1611661323,1611661330,105.0,92.0,13.0,84.3,0.61,0.116,0.312,0.195,77,40,26,14,15,0,10,23,11,0.539,0.162,0.395,0.211,76,35,29,12,16,0,15,22,16
1022200087,2022,2022-06-15,IND vs. PHO,1611661325,1611661317,80.0,93.0,-13.0,83.4,0.41,0.131,0.25,0.231,78,29,21,6,18,0,7,32,13,0.567,0.138,0.273,0.269,67,34,26,8,18,0,12,21,12
1022200088,2022,2022-06-16,NYL vs. WAS,1611661313,1611661322,77.0,65.0,12.0,73.7,0.493,0.118,0.265,0.188,69,31,31,6,13,0,9,29,10,0.431,0.155,0.293,0.2,65,24,29,8,13,0,12,25,13
1022200089,2022,2022-06-17,CON vs. SEA,1611661323,1611661328,82.0,71.0,11.0,72.0,0.558,0.162,0.458,0.116,69,36,20,5,8,0,11,29,14,0.508,0.147,0.31,0.121,66,28,22,11,8,0,13,13,12
1022200090,2022,2022-06-17,DAL vs. PHO,1611661321,1611661317,93.0,88.0,5.0,78.4,0.574,0.136,0.333,0.279,68,33,25,12,19,0,7,24,12,0.538,0.141,0.294,0.292,65,31,22,8,19,0,10,14,12
1022200091,2022,2022-06-17,CHI vs. ATL,1611661329,1611661330,106.0,100.0,6.0,92.9,0.56,0.149,0.276,0.333,75,35,25,14,25,0,8,39,15,0.494,0.135,0.316,0.23,87,39,22,8,20,0,18,21,15
1022200092,2022,2022-06-19,NYL vs. SEA,1611661313,1611661328,72.0,78.0,-6.0,77.4,0.467,0.135,0.258,0.067,75,30,27,10,5,0,8,35,12,0.493,0.113,0.3,0.107,75,32,27,10,8,0,15,23,10
1022200093,2022,2022-06-19,IND vs. CHI,1611661325,1611661329,85.0,87.0,-2.0,81.8,0.522,0.158,0.432,0.362,69,35,8,2,25,0,16,23,15,0.536,0.155,0.207,0.214,70,33,20,9,15,0,6,21,14
1022200094,2022,2022-06-19,WAS vs. CON,1611661322,1611661323,71.0,63.0,8.0,71.0,0.462,0.123,0.25,0.231,65,27,19,6,15,0,10,20,10,0.417,0.192,0.394,0.283,60,22,19,6,17,0,13,30,16
1022200095,2022,2022-06-19,DAL vs. LAS,1611661321,1611661320,92.0,82.0,10.0,81.3,0.542,0.139,0.356,0.31,71,32,29,13,22,0,16,23,13,0.442,0.174,0.361,0.391,69,28,20,5,27,0,13,29,17
1022200096,2022,2022-06-19,LVA vs. MIN,1611661319,1611661324,76.0,76.0,0.0,82.4,0.506,0.065,0.265,0.256,78,35,25,9,20,0,13,20,6,0.549,0.106,0.31,0.086,81,39,32,11,7,0,9,36,10
1022200097,2022,2022-06-21,ATL vs. DAL,1611661330,1611661321,80.0,75.0,5.0,78.8,0.531,0.238,0.421,0.234,64,29,22,10,15,0,16,19,22,0.424,0.144,0.321,0.379,66,25,25,6,25,0,9,22,13
1022200098,2022,2022-06-21,LVA vs. CHI,1611661319,1611661329,75.0,84.0,-9.0,81.5,0.527,0.098,0.327,0.24,75,33,31,13,18,0,16,19,9,0.653,0.103,0.0,0.093,75,43,25,12,7,0,0,33,9
1022200099,2022,2022-06-21,PHO vs. MIN,1611661317,1611661324,71.0,84.0,-13.0,69.6,0.483,0.193,0.235,0.345,58,23,30,10,20,0,4,28,16,0.516,0.132,0.451,0.297,64,28,25,10,19,0,23,13,11
1022200100,2022,2022-06-21,LAS vs. WAS,1611661320,1611661322,77.0,70.0,7.0,80.3,0.537,0.179,0.355,0.209,67,33,14,6,14,0,11,23,16,0.493,0.18,0.343,0.243,70,29,23,11,17,0,12,20,17
1022200101,2022,2022-06-22,CON vs. NYL,1611661323,1611661313,77.0,81.0,-4.0,76.4,0.453,0.112,0.333,0.162,74,31,15,5,12,0,13,21,10,0.543,0.132,0.25,0.116,69,31,32,13,8,0,7,26,11
1022200102,2022,2022-06-23,DAL vs. IND,1611661321,1611661325,94.0,68.0,26.0,76.7,0.581,0.145,0.39,0.279,68,34,23,11,19,0,16,19,13,0.444,0.204,0.296,0.254,63,25,17,6,16,0,8,25,18
1022200103,2022,2022-06-23,MIN vs. PHO,1611661324,1611661317,100.0,88.0,12.0,81.0,0.567,0.167,0.406,0.433,67,34,23,8,29,0,13,29,16,0.543,0.144,0.121,0.517,58,27,28,9,30,0,4,19,12
1022200104,2022,2022-06-23,SEA vs. WAS,1611661328,1611661322,85.0,71.0,14.0,69.3,0.544,0.087,0.325,0.176,68,31,26,12,12,0,13,23,7,0.436,0.137,0.41,0.171,70,26,30,9,12,0,16,27,12
1022200105,2022,2022-06-23,LAS vs. CHI,1611661320,1611661329,59.0,82.0,-23.0,71.0,0.348,0.099,0.342,0.089,79,26,18,3,7,0,13,21,9,0.507,0.148,0.533,0.157,70,32,23,7,11,0,24,25,13
1022200106,2022,2022-06-24,ATL vs. NYL,1611661330,1611661313,77.0,89.0,-12.0,77.3,0.415,0.111,0.25,0.282,71,26,17,7,20,0,7,24,10,0.588,0.178,0.429,0.191,68,32,35,16,13,0,18,21,16
1022200107,2022,2022-06-25,DAL vs. PHO,1611661321,1611661317,72.0,83.0,-11.0,72.7,0.463,0.166,0.449,0.284,67,29,21,4,19,0,22,16,15,0.464,0.102,0.407,0.333,69,29,26,6,23,0,11,27,9
1022200108,2022,2022-06-25,SEA vs. LAS,1611661328,1611661320,77.0,85.0,-8.0,76.0,0.476,0.162,0.25,0.333,63,26,27,8,21,0,7,19,14,0.528,0.162,0.513,0.181,72,34,20,8,13,0,20,21,15
1022200109,2022,2022-06-25,LVA vs. WAS,1611661319,1611661322,86.0,87.0,-1.0,90.0,0.444,0.146,0.205,0.198,81,31,24,10,16,0,9,29,15,0.551,0.193,0.194,0.235,68,32,30,11,16,0,7,35,18
1022200110,2022,2022-06-26,ATL vs. CON,1611661330,1611661323,61.0,72.0,-11.0,79.2,0.373,0.194,0.219,0.27,63,21,19,5,17,0,7,22,17,0.431,0.215,0.405,0.277,65,27,20,2,18,0,15,25,20
1022200111,2022,2022-06-26,CHI vs. MIN,1611661329,1611661324,88.0,85.0,3.0,75.8,0.569,0.162,0.29,0.262,65,33,18,8,17,0,9,17,14,0.643,0.212,0.261,0.286,56,33,16,6,16,0,6,22,17
1022200112,2022,2022-06-27,PHO vs. IND,1611661317,1611661325,71.0,65.0,6.0,76.4,0.471,0.114,0.27,0.29,69,26,33,13,20,0,10,20,10,0.458,0.191,0.31,0.3,60,24,12,7,18,0,9,27,16
1022200113,2022,2022-06-27,LAS vs. LVA,1611661320,1611661319,73.0,79.0,-6.0,84.0,0.432,0.14,0.135,0.205,73,28,23,7,15,0,5,35,13,0.492,0.152,0.125,0.426,61,26,27,8,26,0,5,32,13
1022200114,2022,2022-06-28,WAS vs. ATL,1611661322,1611661330,92.0,74.0,18.0,69.8,0.681,0.175,0.516,0.31,58,32,25,15,18,0,16,14,14,0.462,0.162,0.44,0.227,66,28,20,5,15,0,11,15,14
1022200115,2022,2022-06-28,MIN vs. DAL,1611661324,1611661321,92.0,64.0,28.0,76.8,0.5,0.13,0.487,0.2,80,34,29,12,16,0,19,34,13,0.331,0.121,0.227,0.525,59,17,16,5,31,0,10,20,10
1022200116,2022,2022-06-29,CHI vs. CON,1611661329,1611661323,91.0,83.0,8.0,78.8,0.685,0.264,0.25,0.315,54,32,20,10,17,0,7,26,22,0.438,0.044,0.278,0.2,80,32,19,6,16,0,10,21,4
1022200117,2022,2022-06-29,PHO vs. IND,1611661317,1611661325,99.0,78.0,21.0,72.8,0.607,0.093,0.405,0.271,70,38,24,9,19,0,15,17,8,0.5,0.122,0.32,0.333,63,27,21,9,21,0,8,22,10
1022200118,2022,2022-06-29,SEA vs. LVA,1611661328,1611661319,88.0,78.0,10.0,84.2,0.543,0.136,0.179,0.2,70,31,29,14,14,0,7,26,12,0.459,0.178,0.235,0.164,73,29,24,9,12,0,8,32,17
1022200119,2022,2022-06-30,NYL vs. ATL,1611661313,1611661330,81.0,92.0,-11.0,85.5,0.47,0.182,0.366,0.364,66,26,31,10,24,0,15,20,17,0.438,0.14,0.429,0.321,81,31,24,9,26,0,15,26,15
1022200120,2022,2022-07-01,DAL vs. LAS,1611661321,1611661320,89.0,97.0,-8.0,83.7,0.545,0.144,0.3,0.379,66,33,19,6,25,0,9,20,13,0.533,0.106,0.286,0.25,76,37,19,7,19,0,8,21,10
1022200121,2022,2022-07-01,MIN vs. LVA,1611661324,1611661319,85.0,91.0,-6.0,82.4,0.537,0.148,0.2,0.235,68,31,25,11,16,0,7,22,13,0.579,0.156,0.214,0.186,70,36,24,9,13,0,6,28,14
1022200122,2022,2022-07-01,SEA vs. IND,1611661328,1611661325,73.0,57.0,16.0,76.1,0.475,0.197,0.314,0.39,59,25,22,6,23,0,11,28,17,0.377,0.193,0.282,0.377,61,21,17,4,23,0,11,24,17
1022200123,2022,2022-07-02,CHI vs. PHO,1611661329,1611661317,91.0,75.0,16.0,83.0,0.614,0.228,0.208,0.421,57,30,20,10,24,0,5,32,20,0.447,0.197,0.2,0.258,66,27,20,5,17,0,8,19,18
1022200124,2022,2022-07-03,CON vs. WAS,1611661323,1611661322,74.0,72.0,2.0,79.9,0.478,0.183,0.37,0.232,69,30,18,6,16,0,10,28,17,0.42,0.196,0.417,0.29,69,27,21,4,20,0,20,17,19
1022200125,2022,2022-07-03,ATL vs. SEA,1611661330,1611661328,90.0,76.0,14.0,83.2,0.521,0.17,0.281,0.271,70,33,18,7,19,0,9,35,16,0.421,0.159,0.167,0.397,63,22,32,9,25,0,7,23,14
1022200126,2022,2022-07-03,MIN vs. LVA,1611661324,1611661319,102.0,71.0,31.0,76.5,0.581,0.106,0.439,0.311,74,37,29,12,23,0,18,35,10,0.456,0.076,0.054,0.162,68,25,37,12,11,0,2,23,6
1022200127,2022,2022-07-03,LAS vs. NYL,1611661320,1611661313,84.0,74.0,10.0,76.5,0.516,0.16,0.447,0.344,64,30,16,6,22,0,17,20,14,0.485,0.19,0.259,0.147,68,27,33,12,10,0,7,21,17
1022200128,2022,2022-07-04,LAS vs. PHO,1611661320,1611661317,78.0,75.0,3.0,79.5,0.492,0.22,0.276,0.417,60,27,14,5,25,0,8,24,20,0.526,0.247,0.273,0.281,57,26,27,8,16,0,9,21,21
1022200129,2022,2022-07-05,IND vs. SEA,1611661325,1611661328,73.0,95.0,-22.0,83.3,0.432,0.148,0.206,0.233,73,28,20,7,17,0,7,29,14,0.526,0.126,0.356,0.211,76,37,24,6,16,0,16,27,12
1022200130,2022,2022-07-05,DAL vs. CON,1611661321,1611661323,82.0,71.0,11.0,76.8,0.493,0.103,0.323,0.239,71,32,26,6,17,0,10,24,9,0.462,0.154,0.25,0.215,65,28,20,4,14,0,8,21,13
1022200131,2022,2022-07-06,MIN vs. CHI,1611661324,1611661329,81.0,78.0,3.0,75.4,0.516,0.175,0.382,0.323,62,30,14,4,20,0,13,19,15,0.462,0.147,0.472,0.09,78,31,33,10,7,0,17,21,14
1022200132,2022,2022-07-06,ATL vs. WAS,1611661330,1611661322,64.0,79.0,-15.0,71.9,0.419,0.147,0.3,0.274,62,26,12,0,17,0,9,22,12,0.548,0.111,0.312,0.333,63,31,20,7,21,0,10,21,9
1022200133,2022,2022-07-06,LVA vs. NYL,1611661319,1611661313,107.0,116.0,-9.0,78.9,0.587,0.079,0.265,0.42,69,34,27,13,29,0,9,22,7,0.699,0.091,0.312,0.219,73,42,31,18,16,0,10,25,8
1022200134,2022,2022-07-07,IND vs. CHI,1611661325,1611661329,84.0,93.0,-9.0,85.9,0.457,0.093,0.094,0.171,82,33,20,9,14,0,3,24,9,0.589,0.19,0.333,0.387,62,34,12,5,24,0,12,29,17
1022200135,2022,2022-07-07,PHO vs. NYL,1611661317,1611661313,84.0,81.0,3.0,77.8,0.477,0.105,0.242,0.364,66,27,30,9,24,0,8,22,9,0.472,0.161,0.405,0.225,71,30,23,7,16,0,15,25,15
